time_s,in0_v,in1_v
182.888029,0.526579,0.806420
183.088513,0.527825,0.808517
183.288009,0.526931,0.808621
183.488521,0.528117,0.808641
183.688053,0.526381,0.808172
183.888596,0.527696,0.807891
184.088123,0.526544,0.807842
184.288652,0.527014,0.807395
184.488186,0.526171,0.806145
184.687694,0.525495,0.807966
184.888243,0.526782,0.807991
185.087723,0.525137,0.807756
185.288229,0.526486,0.808332
185.487763,0.525551,0.808173
185.688260,0.526462,0.807851
185.887799,0.525246,0.807521
186.088336,0.526236,0.807920
186.287873,0.524444,0.806841
186.488410,0.525834,0.806984
186.687942,0.524757,0.806116
186.888687,0.526651,0.806442
187.088175,0.525649,0.808127
187.287674,0.524541,0.807220
187.488187,0.524593,0.806878
187.687724,0.524632,0.807592
187.888285,0.525811,0.807793
188.087817,0.524599,0.807248
188.288365,0.524808,0.806619
188.487895,0.523796,0.806802
188.688406,0.525402,0.807970
188.887938,0.524933,0.808185
189.088444,0.525568,0.807933
189.287936,0.524513,0.808018
189.488432,0.525338,0.808186
189.687915,0.524380,0.807889
189.888449,0.524939,0.807640
190.087986,0.523393,0.806593
190.288513,0.524675,0.806035
190.488027,0.523783,0.807148
190.688523,0.524403,0.808017
190.888015,0.524036,0.807442
191.088513,0.524461,0.807937
191.288010,0.523657,0.807108
191.488485,0.524434,0.808267
191.688008,0.523326,0.806269
191.888529,0.524789,0.808064
192.088053,0.522316,0.806444
192.288566,0.523632,0.805662
192.488063,0.523421,0.806272
192.688546,0.523911,0.807209
192.888694,0.522897,0.806306
193.088181,0.522588,0.805844
193.287665,0.521736,0.804574
193.488148,0.522665,0.805248
193.687669,0.520357,0.803151
193.888184,0.522137,0.804954
194.087700,0.520310,0.802612
194.288214,0.521034,0.803400
194.487689,0.520278,0.803257
194.688160,0.521186,0.804254
194.887648,0.520073,0.803005
195.088130,0.520974,0.803563
195.288609,0.521583,0.804585
195.488128,0.520007,0.803041
195.688653,0.521297,0.803765
195.888188,0.519948,0.802592
196.087708,0.518685,0.800770
196.288222,0.519354,0.801676
196.487742,0.518322,0.800820
196.688284,0.518601,0.800597
196.887798,0.518568,0.801666
197.088274,0.518851,0.801553
197.287760,0.518570,0.800809
197.488269,0.518641,0.801232
197.687789,0.518761,0.800604
197.888326,0.518686,0.800885
198.087844,0.518671,0.800037
198.288384,0.518661,0.800210
198.487914,0.518119,0.799470
198.688436,0.517991,0.799826
198.888401,0.518727,0.792857
199.087872,0.518408,0.799438
199.288384,0.518524,0.799925
199.487897,0.518603,0.798758
199.688419,0.518620,0.799553
199.887935,0.518174,0.798659
200.088460,0.518249,0.798930
200.287974,0.517386,0.796916
200.488495,0.517662,0.797330
200.688018,0.517877,0.795770
200.888561,0.518127,0.798094
201.088027,0.518134,0.796909
201.288513,0.518102,0.797410
201.488020,0.517993,0.796578
201.688540,0.518602,0.797099
201.888058,0.518474,0.796664
202.088574,0.518416,0.796544
202.288042,0.518859,0.796715
202.488564,0.518248,0.796442
202.688099,0.518850,0.795792
202.888619,0.518518,0.796279
203.088144,0.519054,0.796311
203.287673,0.520365,0.795691
203.488208,0.519399,0.795793
203.687735,0.520459,0.795392
203.888275,0.519899,0.795551
204.087795,0.520362,0.794415
204.288318,0.520000,0.793543
204.487817,0.522106,0.795752
204.688299,0.520704,0.795475
204.888481,0.522500,0.787352
205.088008,0.522599,0.795242
205.288531,0.521359,0.795481
205.488067,0.523326,0.795092
205.688599,0.521947,0.795036
205.888132,0.524017,0.795353
206.088667,0.522612,0.795573
206.288195,0.524127,0.795189
206.487726,0.525336,0.795309
206.688275,0.524568,0.794841
206.887802,0.525901,0.795730
207.088334,0.524842,0.795146
207.287860,0.525801,0.795243
207.488409,0.524051,0.793421
207.687942,0.525481,0.794686
207.888464,0.525078,0.793646
208.087946,0.525854,0.795542
208.288442,0.525363,0.795394
208.487937,0.526582,0.796267
208.688469,0.525613,0.795337
208.888052,0.526710,0.796050
209.088572,0.526280,0.796199
209.288105,0.526861,0.796230
209.488637,0.526241,0.795648
209.688172,0.526934,0.796085
209.887700,0.527832,0.797828
210.088228,0.527179,0.796542
210.287749,0.528095,0.797418
210.488288,0.527047,0.796196
210.687823,0.527295,0.797288
210.888990,0.527039,0.795008
211.088478,0.526771,0.796515
211.287974,0.527916,0.798137
211.488473,0.526841,0.796952
211.688005,0.528160,0.798009
211.888544,0.527365,0.796755
212.088080,0.528256,0.798043
212.288564,0.527351,0.797147
212.488096,0.527429,0.797305
212.688640,0.527342,0.796629
212.888234,0.527594,0.797450
213.087764,0.528371,0.798039
213.288294,0.527384,0.795798
213.487802,0.529090,0.799251
213.688314,0.527781,0.797351
213.887811,0.529512,0.799804
214.088326,0.528240,0.797900
214.287851,0.529441,0.799328
214.488405,0.528577,0.797653
214.687934,0.529561,0.799489
214.888412,0.528442,0.798679
215.087933,0.530078,0.800376
215.288459,0.527786,0.797444
215.487991,0.529070,0.798590
215.688513,0.528568,0.796618
215.888008,0.530007,0.800164
216.088482,0.528980,0.799212
216.287963,0.530252,0.799937
216.488479,0.529304,0.798779
216.687979,0.529936,0.799691
216.888790,0.529012,0.800082
217.088259,0.530006,0.800069
217.287792,0.531518,0.800638
217.488335,0.530376,0.799563
217.687869,0.531126,0.801374
217.888373,0.530027,0.799296
218.087904,0.530934,0.800448
218.288449,0.529845,0.798999
218.487981,0.530192,0.799518
218.688513,0.529578,0.797696
218.888028,0.531069,0.800551
219.088504,0.529746,0.799726
219.288003,0.531048,0.800579
219.488537,0.530155,0.799676
219.688055,0.530924,0.800462
219.888586,0.530315,0.800173
220.088104,0.531091,0.800633
220.288636,0.529916,0.799660
220.488166,0.531046,0.800446
220.687691,0.531570,0.801265
220.888288,0.531122,0.799964
221.087821,0.531899,0.800968
221.288365,0.530054,0.799160
221.487908,0.531463,0.799719
221.688421,0.531015,0.800062
221.887910,0.531848,0.801472
222.088410,0.530943,0.800717
222.287944,0.531926,0.801721
222.488425,0.531432,0.801192
222.687952,0.532104,0.801540
222.888626,0.531263,0.800909
223.088157,0.532126,0.801700
223.287685,0.532564,0.802338
223.488220,0.531657,0.801445
223.687730,0.532549,0.802372
223.888270,0.532033,0.801553
224.087803,0.532310,0.802251
224.288328,0.531053,0.800264
224.487838,0.531949,0.800561
224.688339,0.532111,0.801370
224.887874,0.532587,0.802194
225.088366,0.531977,0.801118
225.287876,0.532611,0.802341
225.488417,0.532487,0.801372
225.687928,0.532581,0.801692
225.888465,0.532854,0.801556
226.088009,0.533424,0.802190
226.288551,0.532386,0.801543
226.488081,0.532868,0.801825
226.688616,0.532449,0.800986
226.888139,0.533376,0.801820
227.087675,0.533165,0.802067
227.288221,0.532973,0.801401
227.487756,0.532398,0.801301
227.688301,0.532843,0.799827
227.887818,0.533273,0.802225
228.088306,0.533001,0.801686
228.287806,0.533162,0.802347
228.488335,0.533466,0.801383
228.687846,0.532962,0.801947
228.888486,0.533135,0.801655
229.088018,0.533226,0.802165
229.288550,0.533292,0.801442
229.488090,0.533389,0.801857
229.688627,0.533084,0.801196
229.888155,0.533191,0.802408
230.087687,0.533653,0.802835
230.288214,0.532379,0.800058
230.487737,0.532956,0.801493
230.688233,0.533056,0.802268
230.887711,0.533294,0.803522
231.088206,0.533026,0.802030
231.287700,0.533263,0.803297
231.488233,0.533229,0.801967
231.687763,0.533333,0.803010
231.888297,0.533193,0.802134
232.087832,0.533348,0.803214
232.288364,0.533343,0.802055
232.487902,0.533506,0.803124
232.688437,0.533061,0.801968
232.888017,0.532829,0.802625
233.088552,0.532582,0.801216
233.288055,0.533507,0.803213
233.488536,0.533111,0.802460
233.688015,0.533460,0.803474
233.888520,0.533106,0.802724
234.088045,0.533540,0.803571
234.288569,0.533361,0.802448
234.488098,0.533459,0.803457
234.688639,0.533295,0.802287
234.888312,0.533624,0.803458
235.087843,0.533348,0.804483
235.288398,0.533014,0.801670
235.487934,0.533185,0.802082
235.688440,0.533400,0.802973
235.887930,0.533750,0.805029
236.088427,0.533480,0.803682
236.287914,0.533751,0.804578
236.488414,0.533554,0.803588
236.687946,0.533532,0.804445
236.888526,0.533863,0.803693
237.088067,0.533689,0.804203
237.288601,0.533577,0.803499
237.488129,0.533555,0.804358
237.688671,0.532460,0.801914
237.888202,0.532955,0.803867
238.087682,0.533451,0.805878
238.288181,0.533445,0.804817
238.487678,0.533546,0.805642
238.688180,0.533394,0.804770
238.887714,0.534237,0.806164
239.088241,0.533855,0.805113
239.287770,0.533588,0.805792
239.488296,0.533819,0.805078
239.687825,0.533838,0.805685
239.888363,0.533783,0.805126
240.087888,0.533007,0.804930
240.288421,0.533434,0.805000
240.487959,0.533074,0.804948
240.688485,0.533113,0.803565
240.888036,0.533655,0.806657
241.088508,0.533397,0.805765
241.288002,0.533642,0.806365
241.488494,0.533702,0.805719
241.688020,0.533585,0.806013
241.888554,0.533540,0.805945
242.088084,0.533889,0.806052
242.288623,0.534126,0.805226
242.488158,0.532794,0.804820
242.687686,0.532264,0.804230
242.888182,0.533446,0.806218
243.087666,0.533441,0.807090
243.288180,0.533351,0.807187
243.487713,0.532839,0.806293
243.688240,0.533433,0.806478
243.887767,0.532940,0.806577
244.088309,0.533120,0.806082
244.287833,0.532447,0.806393
244.488358,0.532659,0.805330
244.687892,0.532170,0.804596
244.888432,0.533470,0.806160
245.087918,0.532712,0.806881
245.288413,0.533191,0.806568
245.487908,0.532234,0.806582
245.688424,0.532750,0.805752
245.887934,0.531977,0.806400
246.088467,0.532750,0.805915
246.287996,0.531913,0.806634
246.488540,0.532684,0.806109
246.688073,0.531770,0.806203
246.888612,0.532758,0.806003
247.088151,0.531543,0.806451
247.287682,0.530351,0.807054
247.488209,0.530881,0.805482
247.687740,0.529493,0.805091
247.888217,0.531187,0.807168
248.087696,0.529584,0.807034
248.288190,0.530899,0.806546
248.487684,0.528994,0.806858
248.688225,0.530587,0.806613
248.887801,0.529138,0.807146
249.088333,0.530813,0.806480
249.287869,0.528635,0.806752
249.488407,0.530392,0.806504
249.687939,0.528764,0.806818
249.888475,0.530175,0.807051
250.088005,0.528225,0.806656
250.288532,0.529475,0.806945
250.488060,0.528325,0.806901
250.688589,0.529320,0.806526
250.888117,0.527503,0.806248
251.088651,0.528709,0.805465
251.288151,0.528086,0.807517
251.487632,0.526784,0.807506
251.688125,0.527774,0.807805
251.888630,0.528239,0.807670
252.088123,0.526837,0.807067
252.288619,0.527517,0.807270
252.488115,0.526786,0.807336
252.688651,0.526932,0.806401
252.888235,0.526225,0.806812
253.087765,0.524385,0.805332
253.288301,0.525831,0.805418
253.487804,0.525269,0.806699
253.688306,0.525780,0.806187
253.887803,0.524680,0.805940
254.088336,0.525538,0.806822
254.287837,0.524456,0.805697
254.488369,0.525506,0.806352
254.687900,0.524543,0.805543
254.888433,0.525101,0.806357
255.087968,0.524281,0.805143
255.288498,0.524155,0.805036
255.488027,0.523948,0.803648
255.688536,0.524750,0.806030
255.888022,0.524129,0.804992
256.088516,0.524467,0.805613
256.288049,0.523505,0.804280
256.488560,0.524200,0.805602
256.688089,0.523658,0.803737
256.888675,0.524784,0.805184
257.088200,0.522988,0.803578
257.287725,0.521831,0.802309
257.488270,0.522841,0.803129
257.687801,0.521713,0.802392
257.888333,0.522226,0.802766
258.087856,0.520787,0.801489
258.288402,0.522289,0.801313
258.487910,0.520983,0.801676
258.688421,0.522115,0.802215
258.887904,0.521087,0.802422
259.088395,0.521539,0.802290
259.287879,0.520394,0.801855
259.488418,0.521373,0.801786
259.687940,0.520248,0.801350
259.888471,0.521509,0.801932
260.087999,0.520103,0.800608
260.288528,0.520232,0.800740
260.488029,0.519912,0.800417
260.688534,0.520626,0.801239
260.888047,0.519777,0.800859
261.088545,0.520128,0.801466
261.288056,0.519445,0.799973
261.488571,0.519929,0.800822
261.688100,0.519253,0.799977
261.888616,0.520171,0.800978
262.088147,0.519620,0.799802
262.287686,0.519334,0.799209
262.488211,0.519467,0.800241
262.687736,0.519633,0.799220
262.888281,0.519743,0.799700
263.087807,0.519132,0.798755
263.288340,0.519241,0.799406
263.487873,0.519262,0.798748
263.688414,0.518769,0.798410
263.887954,0.518824,0.797863
264.088474,0.519338,0.798235
264.287981,0.519468,0.798902
264.488466,0.519661,0.799842
264.687958,0.519009,0.798664
264.888522,0.519556,0.799401
265.088031,0.519021,0.797918
265.288557,0.519684,0.798969
265.488093,0.519445,0.797980
265.688625,0.519529,0.799091
265.888169,0.519249,0.797441
266.087698,0.519041,0.796472
266.288225,0.518416,0.796807
266.487758,0.518001,0.795346
266.688295,0.518821,0.796154
266.887773,0.518685,0.796917
267.088268,0.519057,0.797348
267.287799,0.518910,0.796091
267.488315,0.518876,0.796537
267.687849,0.519460,0.796947
267.888413,0.518580,0.796436
268.087949,0.519273,0.795884
268.288483,0.519424,0.796957
268.488022,0.519207,0.796142
268.688553,0.519589,0.797395
268.888136,0.519111,0.796558
269.087663,0.518548,0.795003
269.288193,0.518154,0.794892
269.487728,0.518246,0.794208
269.688322,0.518879,0.793428
269.887801,0.518859,0.795725
270.088304,0.518749,0.795466
270.287796,0.519175,0.795169
270.488272,0.518664,0.795344
270.687862,0.518859,0.792910
270.888426,0.518969,0.794951
271.087952,0.518760,0.794474
271.288480,0.517984,0.794162
271.487975,0.519156,0.795135
271.688490,0.518735,0.794962
271.887989,0.519417,0.794983
272.088481,0.518722,0.795191
272.287969,0.519744,0.795220
272.488499,0.518899,0.794566
272.688052,0.519840,0.794690
272.888624,0.518712,0.794860
273.088152,0.519582,0.794784
273.287683,0.520640,0.793851
273.488214,0.518742,0.793351
273.687700,0.520906,0.794835
273.888181,0.520407,0.795203
274.087668,0.521538,0.794316
274.288192,0.520582,0.794559
274.487697,0.522138,0.794260
274.688221,0.520918,0.794344
274.887755,0.523047,0.794351
275.088289,0.521492,0.794175
275.287821,0.523176,0.794414
275.488359,0.521929,0.793677
275.687886,0.523445,0.794154
275.888416,0.522234,0.794380
276.087943,0.523692,0.793736
276.288474,0.521757,0.793337
276.488002,0.523891,0.792164
276.688513,0.522992,0.793942
276.888052,0.524355,0.793979
277.088548,0.522860,0.793609
277.288085,0.525001,0.793526
277.488593,0.523495,0.793992
277.688121,0.525256,0.793557
277.888653,0.524450,0.793984
278.088189,0.525503,0.793677
278.287713,0.525968,0.793698
278.488243,0.525384,0.792350
278.687744,0.526823,0.794555
278.888219,0.526144,0.794781
279.087707,0.527512,0.794946
279.288242,0.526477,0.794418
279.487746,0.527565,0.795293
279.688287,0.527051,0.794107
279.887821,0.528057,0.795545
280.088357,0.527423,0.794148
280.287892,0.528040,0.795247
280.488423,0.527227,0.794666
280.687945,0.527742,0.794983
280.888530,0.527027,0.794100
281.088010,0.528409,0.796376
281.288505,0.527778,0.795614
281.487999,0.529108,0.797227
281.688513,0.528067,0.795498
281.888033,0.529399,0.797327
282.088527,0.528406,0.796615
282.288052,0.529866,0.797750
282.488583,0.528902,0.796516
282.688116,0.529916,0.797847
282.888671,0.529167,0.797583
283.088197,0.529471,0.797401
283.287730,0.530949,0.797550
283.488232,0.530588,0.798391
283.687700,0.531820,0.800173
283.888203,0.530802,0.799217
284.087725,0.532147,0.800053
284.288258,0.531216,0.799979
284.487787,0.532518,0.800352
284.688320,0.531428,0.798958
284.887889,0.532541,0.800939
285.088404,0.531873,0.799652
285.287929,0.532781,0.800452
285.488454,0.532252,0.799804
285.687979,0.532424,0.800482
285.888498,0.532137,0.799479
286.088002,0.533003,0.800465
286.288493,0.532217,0.799989
286.487961,0.532801,0.801435
286.688438,0.532492,0.801030
286.887927,0.533088,0.801926
287.088451,0.533096,0.800966
287.287945,0.532723,0.801939
287.488475,0.533026,0.801422
287.687998,0.533244,0.801914
287.888517,0.533227,0.801930
288.088039,0.533311,0.802341
288.288556,0.532907,0.802050
288.488079,0.533320,0.802586
288.688599,0.533007,0.801661
288.888175,0.533218,0.803440
289.087709,0.533328,0.803520
289.288233,0.532924,0.802070
289.487768,0.532278,0.802865
289.688300,0.532508,0.801064
289.887796,0.533016,0.804152
290.088268,0.533434,0.803178
290.287759,0.533246,0.805073
290.488261,0.533212,0.803873
290.687763,0.533316,0.805094
290.888282,0.533382,0.804242
291.087808,0.533703,0.805617
291.288342,0.533581,0.804251
291.487862,0.533390,0.805496
291.688402,0.533539,0.804274
291.887923,0.533567,0.806021
292.088439,0.533271,0.804699
292.287964,0.533636,0.805566
292.488490,0.533399,0.805034
292.688020,0.532161,0.804210
292.888603,0.533193,0.803968
293.088075,0.533155,0.806069
293.288570,0.533206,0.805514
293.488059,0.532959,0.806273
293.688560,0.533581,0.806096
293.888060,0.533116,0.806227
294.088583,0.533388,0.806035
294.288114,0.532935,0.806617
294.488639,0.533786,0.807219
294.688160,0.533051,0.806416
294.887695,0.531949,0.807002
295.088213,0.532587,0.806391
295.287739,0.530866,0.805835
295.488273,0.531946,0.805112
295.687762,0.531043,0.807036
295.888249,0.532426,0.806721
296.087737,0.530916,0.806952
296.288275,0.532024,0.806499
296.487779,0.530368,0.807001
296.688323,0.531616,0.806256
296.887900,0.530342,0.807073
297.088417,0.531518,0.806493
297.287956,0.529149,0.805782
297.488499,0.530770,0.804871
297.687986,0.529243,0.806706
297.888466,0.530700,0.807021
298.087950,0.528380,0.806371
298.288448,0.529236,0.806435
298.487972,0.527877,0.805925
298.688490,0.529445,0.806563
298.888011,0.528033,0.807064
299.088478,0.528791,0.807084
299.288001,0.527195,0.806898
299.488524,0.528623,0.806644
299.688044,0.527140,0.807256
299.888570,0.527934,0.806693
300.088089,0.526058,0.805975
300.288610,0.526932,0.806286
300.488110,0.526504,0.807399
300.688575,0.527222,0.807183
300.888108,0.525848,0.807162
301.088594,0.526752,0.807257
301.288096,0.525285,0.806608
301.488606,0.526124,0.806860
301.688131,0.525237,0.806418
301.887664,0.524289,0.805896
302.088189,0.525017,0.806554
302.287703,0.524192,0.805499
302.488228,0.524882,0.806419
302.687750,0.524244,0.805501
302.888290,0.525051,0.806724
303.087813,0.523524,0.804513
303.288349,0.524122,0.805083
303.487879,0.522340,0.803557
303.688411,0.523437,0.804494
303.887951,0.522433,0.802066
304.088419,0.523545,0.804949
304.287906,0.521953,0.803142
304.488435,0.522939,0.804209
304.687947,0.521441,0.802074
304.888525,0.522725,0.803479
305.088044,0.521337,0.802180
305.288573,0.522417,0.803150
305.488104,0.520935,0.802058
305.688623,0.521809,0.802414
305.888167,0.520508,0.801599
306.087696,0.519620,0.800335
306.288222,0.519946,0.801236
306.487750,0.518283,0.798893
306.688284,0.519232,0.799237
306.887767,0.519157,0.800443
307.088256,0.519298,0.800413
307.287758,0.518768,0.799657
307.488273,0.519008,0.799744
307.687771,0.518892,0.799248
307.888285,0.519110,0.799705
308.087795,0.518791,0.799106
308.288325,0.518760,0.799251
308.487854,0.518828,0.798566
308.688404,0.519149,0.799087
308.887990,0.519194,0.798884
309.088526,0.518956,0.799452
309.288011,0.518518,0.797029
309.488540,0.518428,0.798234
309.688066,0.518365,0.797561
309.888606,0.518954,0.798349
310.088145,0.518423,0.796622
310.287684,0.517545,0.794764
310.488232,0.518000,0.795189
310.687743,0.518621,0.796198
310.888245,0.518450,0.796499
311.087739,0.517998,0.795363
311.288231,0.518324,0.795661
311.487756,0.518347,0.795084
311.688285,0.518504,0.795648
311.887816,0.518700,0.795028
312.088354,0.518150,0.795093
312.287872,0.518538,0.794867
312.488393,0.518542,0.795523
312.687921,0.519004,0.794799
312.888519,0.518656,0.795317
313.088050,0.519134,0.794335
313.288571,0.518775,0.794763
313.488098,0.519353,0.794433
313.688619,0.517901,0.793795
313.888149,0.518781,0.794180
314.087664,0.520454,0.793412
314.288155,0.519833,0.794775
314.487629,0.521751,0.794439
314.688117,0.520691,0.794608
314.888618,0.519792,0.795039
315.088120,0.521136,0.793978
315.288634,0.520175,0.794470
315.488162,0.521879,0.794292
315.687691,0.523725,0.793908
315.888226,0.522694,0.794501
316.087755,0.524216,0.794202
316.288333,0.522984,0.794036
316.487865,0.524413,0.793932
316.688402,0.523436,0.793956
316.887830,0.525205,0.794603
317.088354,0.524088,0.793819
317.287881,0.525106,0.793743
317.488410,0.523537,0.793329
317.687944,0.524581,0.793054
317.888447,0.524957,0.794389
318.087925,0.526034,0.794436
318.288413,0.524843,0.793966
318.487909,0.526267,0.794785
318.688432,0.525596,0.794110
318.887966,0.526959,0.795243
319.088485,0.525979,0.794517
319.288011,0.527066,0.795343
319.488538,0.526105,0.794456
319.688068,0.527504,0.795086
319.888597,0.526572,0.794768
320.088151,0.527144,0.795383
320.287689,0.527918,0.795633
320.488225,0.527205,0.793617
320.687735,0.528293,0.796982
320.888290,0.527586,0.795685
321.087760,0.528562,0.797278
321.288261,0.527968,0.795759
321.487761,0.529177,0.797790
321.688285,0.528131,0.796168
321.887791,0.529649,0.798324
322.088305,0.528521,0.796624
322.287819,0.529815,0.798216
322.488353,0.528965,0.797272
322.687879,0.530159,0.798616
322.888409,0.529452,0.797843
323.087923,0.530518,0.799148
323.288439,0.529740,0.798384
323.487958,0.530854,0.799086
323.688471,0.529706,0.798210
323.888002,0.531228,0.799230
324.088521,0.529289,0.797379
324.288059,0.530861,0.798857
324.488588,0.529995,0.798125
324.688087,0.531582,0.800260
324.888609,0.531289,0.799671
325.088094,0.531886,0.800700
325.288623,0.531766,0.800252
325.488131,0.532262,0.801013
325.688650,0.532001,0.800077
325.888178,0.532540,0.801054
326.087696,0.532779,0.802484
326.288221,0.532717,0.801571
326.487748,0.532799,0.802007
326.688280,0.532513,0.801485
326.887823,0.532278,0.801908
327.088369,0.532103,0.800511
327.287906,0.532141,0.801385
327.488441,0.531400,0.800319
327.688013,0.532070,0.801895
327.888548,0.531669,0.800969
328.088083,0.532125,0.802028
328.288617,0.531544,0.800594
328.488101,0.532971,0.803363
328.688577,0.532538,0.802468
328.888123,0.532941,0.803642
329.088617,0.532796,0.802727
329.288129,0.532725,0.803810
329.488661,0.533131,0.803359
329.688178,0.533041,0.803972
329.887715,0.532992,0.805356
330.088262,0.533312,0.803875
330.287800,0.533009,0.805097
330.488343,0.532926,0.804334
330.687872,0.533109,0.805808
330.888434,0.533251,0.804832
331.087963,0.533079,0.805840
331.288496,0.532938,0.805169
331.488036,0.533077,0.806110
331.688580,0.532293,0.804564
331.888127,0.532930,0.804402
332.088613,0.533331,0.805858
332.288107,0.532908,0.806736
332.488608,0.533145,0.806231
332.688124,0.532718,0.806055
332.888683,0.533039,0.805859
333.088193,0.532526,0.806709
333.287729,0.532099,0.806748
333.488270,0.532412,0.806049
333.687813,0.531650,0.806475
333.888369,0.532465,0.806083
334.087898,0.531374,0.806695
334.288440,0.531631,0.805795
334.487970,0.530077,0.805860
334.688504,0.530912,0.805415
334.888018,0.530726,0.806891
335.088504,0.531175,0.806715
335.287992,0.529557,0.806880
335.488497,0.530894,0.807039
335.688007,0.529134,0.806648
335.888523,0.530303,0.806591
336.088038,0.528418,0.807038
336.288560,0.529906,0.807010
336.488092,0.528020,0.806816
336.688620,0.529367,0.807068
336.888205,0.528804,0.808104
337.087676,0.526517,0.808183
337.288218,0.526632,0.806453
337.487759,0.525172,0.806396
337.688346,0.526742,0.805863
337.887827,0.525862,0.807372
338.088336,0.526631,0.806881
338.287847,0.525025,0.806904
338.488401,0.526367,0.807011
338.687928,0.525098,0.806899
338.888473,0.525845,0.807139
339.087996,0.524867,0.806850
339.288532,0.525479,0.806908
339.488061,0.524323,0.806504
339.688604,0.524788,0.806048
339.888137,0.524374,0.806384
340.087676,0.523288,0.804393
340.288223,0.523210,0.804514
340.487753,0.521818,0.803224
340.688297,0.522422,0.804173
340.887890,0.522117,0.802707
341.088373,0.523478,0.804831
341.287898,0.521577,0.803244
341.488393,0.523067,0.804721
341.687892,0.521471,0.802915
341.888445,0.522591,0.803683
342.087973,0.520958,0.802452
342.288529,0.520971,0.802446
342.488060,0.519920,0.801463
342.688597,0.520836,0.801987
342.888163,0.520336,0.800812
343.087645,0.519448,0.801714
343.288147,0.520014,0.801765
343.487682,0.519089,0.800406
343.688214,0.519585,0.801241
343.887755,0.519078,0.800438
344.088279,0.519177,0.800508
344.287805,0.518861,0.800026
344.488358,0.519424,0.800496
344.687893,0.518779,0.799911
344.888420,0.518777,0.800783
345.087948,0.518231,0.799243
345.288480,0.517369,0.798146
345.488012,0.518128,0.797966
345.688546,0.517825,0.798834
345.888095,0.518545,0.800048
346.088582,0.518725,0.799990
346.288094,0.518427,0.798429
346.488602,0.518593,0.799622
346.688116,0.518269,0.798427
346.888639,0.518423,0.799259
347.088157,0.518115,0.798071
347.287718,0.518241,0.796320
347.488283,0.518329,0.797114
347.687762,0.518243,0.797209
347.888306,0.518380,0.797512
348.087842,0.518089,0.796025
348.288420,0.518238,0.795992
348.487971,0.517415,0.795142
348.688503,0.517322,0.796125
348.888075,0.518223,0.795596
349.088563,0.517895,0.796857
349.288093,0.518157,0.796188
349.488634,0.518637,0.796612
349.688144,0.518468,0.796233
349.887689,0.518594,0.795730
350.088218,0.518194,0.795645
350.287787,0.518831,0.794820
350.488330,0.518280,0.794838
350.687861,0.518704,0.795074
350.888410,0.518347,0.795010
351.087939,0.518842,0.794836
351.288501,0.517785,0.794181
351.488045,0.518750,0.793275
351.688552,0.518235,0.794525
351.888056,0.519547,0.795543
352.088540,0.518576,0.794971
352.288054,0.519443,0.794937
352.488560,0.518992,0.795030
352.688078,0.519840,0.794471
352.888668,0.519445,0.794736
353.088185,0.520082,0.794349
353.287726,0.521915,0.794568
353.488292,0.520649,0.793919
353.687840,0.522245,0.794395
353.888404,0.520827,0.794207
354.087930,0.522217,0.794608
354.288468,0.520139,0.793748
354.488001,0.521897,0.793827
354.688542,0.520840,0.792896
354.888049,0.522943,0.794965
355.088522,0.521529,0.795005
355.288004,0.523173,0.794818
355.488493,0.521989,0.794763
355.687998,0.523596,0.794501
355.888522,0.522573,0.794950
356.088045,0.523908,0.794375
356.288568,0.522676,0.794530
356.488096,0.523929,0.794541
356.688627,0.523077,0.794521
356.888203,0.524358,0.794086
357.087730,0.525135,0.794655
357.288267,0.523369,0.793239
357.487794,0.524429,0.793509
357.688329,0.523779,0.793057
357.887839,0.525698,0.795209
358.088324,0.524438,0.794519
358.287814,0.525717,0.794893
358.488346,0.524681,0.794044
358.687851,0.525681,0.795169
358.888404,0.525099,0.794034
359.087920,0.526064,0.794916
359.288439,0.525298,0.794820
359.487975,0.526193,0.794853
359.688497,0.525565,0.795051
359.887972,0.526876,0.795809
360.088506,0.525831,0.794714
360.288043,0.526641,0.795388
360.488585,0.525066,0.794239
360.688125,0.526284,0.794707
360.888702,0.526234,0.794861
361.088190,0.526896,0.795804
361.287695,0.527651,0.796973
361.488200,0.526964,0.796123
361.687726,0.527992,0.796831
361.888281,0.526436,0.794768
362.087819,0.528296,0.797291
362.288366,0.527123,0.795736
362.487914,0.528809,0.797180
362.688446,0.527426,0.796882
362.887983,0.528635,0.798179
363.088500,0.527692,0.796608
363.287976,0.528984,0.798347
363.488502,0.527086,0.796147
363.688022,0.529008,0.798250
363.888555,0.528106,0.797379
364.088090,0.528771,0.797936
364.288623,0.527841,0.796351
364.488167,0.528922,0.797939
364.687691,0.530805,0.800185
364.888239,0.529722,0.798875
365.087719,0.530831,0.800233
365.288216,0.529760,0.799404
365.487716,0.531327,0.800622
365.688293,0.530235,0.798077
365.887830,0.531227,0.800434
366.088369,0.530344,0.799241
366.287840,0.531303,0.800743
366.488391,0.530263,0.798438
366.687914,0.531346,0.800838
366.888400,0.531143,0.800852
367.087931,0.531109,0.800312
367.288435,0.531414,0.800494
367.487922,0.531763,0.801873
367.688412,0.531377,0.800979
367.887941,0.532018,0.801594
368.088478,0.531728,0.800927
368.288010,0.532071,0.801906
368.488562,0.531901,0.801279
368.688090,0.532303,0.801823
368.888674,0.531917,0.801473
369.088194,0.532074,0.802153
