orientation,line_id,window_id,time_in_window_s,piezo_direction,p1_deg,p2_deg,in0_v,in1_v,diff_v
horizontal,7,5,0.5166023910005606,up,71.35458167330677,120.95617529880478,1.3487040048226266,2.8375132511544567,-1.48880924633183
horizontal,7,5,0.7885286820001056,up,72.78884462151395,120.95617529880478,1.3898488536429818,2.788100465102168,-1.398251611459186
horizontal,7,5,1.044884065999213,up,73.98406374501991,120.95617529880478,1.4045317524133865,2.7718731843735434,-1.367341431960157
horizontal,7,5,1.3006510689992865,up,75.2988047808765,120.95617529880478,1.3803311723192833,2.797430962229814,-1.4170997899105306
horizontal,7,5,1.5565323129994795,up,76.61354581673307,120.95617529880478,1.353091607500376,2.8511856928706103,-1.4980940853702343
horizontal,7,5,1.8125638729998172,up,77.80876494023904,120.95617529880478,1.2885838194231427,2.908828413537158,-1.6202445941140153
horizontal,7,5,2.068557470000087,up,79.12350597609561,120.95617529880478,1.21034913054218,2.9805532507507846,-1.7702041202086045
horizontal,7,5,2.324714063999636,up,80.43824701195219,120.95617529880478,1.1706670472261809,3.00994202401952,-1.839274976793339
horizontal,7,5,2.5805806719999964,up,81.63346613545816,120.95617529880478,1.1332658008361542,3.0455780578989433,-1.912312257062789
horizontal,7,5,2.8404704019994824,up,82.94820717131473,120.95617529880478,1.1197865084371468,3.071291534263311,-1.9515050258261641
horizontal,7,5,3.108357559000069,up,84.38247011952191,120.95617529880478,1.1223865980852332,3.060638908325061,-1.9382523102398277
horizontal,7,5,3.3643822750000254,up,85.57768924302789,120.95617529880478,1.1380786151336872,3.0482703694367177,-1.9101917543030305
horizontal,7,6,3.7000063457526267e-07,down,86.29482071713147,120.95617529880478,1.180761845866573,3.0080330176316354,-1.8272711717650625
horizontal,7,6,0.25658464900152467,down,87.01195219123505,120.95617529880478,1.1453071102245278,3.0389484265069235,-1.8936413162823957
horizontal,7,6,0.5199697660009406,down,88.32669322709162,120.95617529880478,1.114731603821149,3.0642208750658764,-1.9494892712447274
horizontal,7,6,0.7959889530011424,down,89.7609561752988,120.95617529880478,1.1127409949492388,3.078837002664263,-1.9660960077150242
horizontal,7,6,1.064502088000154,down,91.07569721115537,120.95617529880478,1.1308426182395046,3.0505302399632197,-1.919687621723715
horizontal,7,6,1.33589486800156,down,92.39043824701194,120.95617529880478,1.175582609686806,2.9997749524189974,-1.8241923427321913
horizontal,7,6,1.6079036920000362,down,93.82470119521912,120.95617529880478,1.2421785789738309,2.9310268596424844,-1.6888482806686536
horizontal,7,6,1.8799300099999527,down,95.13944223107569,120.95617529880478,1.3034152012799938,2.8657518922657483,-1.5623366909857546
horizontal,7,6,2.1521780350012705,down,96.45418326693226,120.95617529880478,1.3563721004670355,2.7897490830112943,-1.4333769825442588
